journals/cie,ACM Computers in Entertainment,B,https://dblp.uni-trier.de/db/journals/cie
journals/ijecommerce,International Journal of Electronic Commerce,A,https://dblp.uni-trier.de/db/journals/ijecommerce
journals/ijesdf,International Journal of Electronic Security and Digital Forensics,C,https://dblp.uni-trier.de/db/journals/ijesdf
journals/ijeis,International Journal of Enterprise Information Systems,C,https://dblp.uni-trier.de/db/journals/ijeis
journals/ijfcs,International Journal of Foundations of Computer Science,B,https://dblp.uni-trier.de/db/journals/ijfcs
journals/ijfipm,International Journal of Functional Informatics and Personalised Medicine,Not ranked,https://dblp.uni-trier.de/db/journals/ijfipm
journals/ijfs,International Journal of Fuzzy Systems,C,https://dblp.uni-trier.de/db/journals/ijfs
journals/ijgs,International Journal of General Systems,C,https://dblp.uni-trier.de/db/journals/ijgs
journals/gis,International Journal of Geographical Information Science,A,https://dblp.uni-trier.de/db/journals/gis
journals/ijguc,International Journal of Grid and Utility Computing,B,https://dblp.uni-trier.de/db/journals/ijguc
journals/ijhisi,International Journal of Healthcare Information Systems and Informatics,C,https://dblp.uni-trier.de/db/journals/ijhisi
journals/ijhpcn,International Journal of High Performance Computing and Networking,B,https://dblp.uni-trier.de/db/journals/ijhpcn
journals/ijhpca,International Journal of High Performance Computing Applications,B,https://dblp.uni-trier.de/db/journals/ijhpca
journals/ijhpsa,International Journal of High Performance Systems Architecture,C,https://dblp.uni-trier.de/db/journals/ijhpsa
journals/ijhsc,International Journal of High Speed Computing,C,https://dblp.uni-trier.de/db/journals/ijhsc
journals/ijhci,International Journal of Human-Computer Interaction,B,https://dblp.uni-trier.de/db/journals/ijhci
journals/ijmms,International Journal of Human-Computer Studies,A,https://dblp.uni-trier.de/db/journals/ijmms
journals/ijhr,International Journal of Humanoid Robotics,C,https://dblp.uni-trier.de/db/journals/ijhr
journals/ijhis,International Journal of Hybrid Intelligent Systems,C,https://dblp.uni-trier.de/db/journals/ijhis
journals/ijig,International Journal of Image and Graphics,C,https://dblp.uni-trier.de/db/journals/ijig
journals/imst,International Journal of Imaging Systems and Technology,B,https://dblp.uni-trier.de/db/journals/imst
journals/ijict,International Journal of Information and Communication Technology,C,https://dblp.uni-trier.de/db/journals/ijict
journals/ijics,International Journal of Information and Computer Security,C,https://dblp.uni-trier.de/db/journals/ijics
journals/ijids,International Journal of Information and Decision Sciences,Not ranked,https://dblp.uni-trier.de/db/journals/ijids
journals/ijinfoman,International Journal of Information Management,not primarily CS,https://dblp.uni-trier.de/db/journals/ijinfoman
journals/ijiq,International Journal of Information Quality,C,https://dblp.uni-trier.de/db/journals/ijiq
journals/ijisec,International Journal of Information Security,C,https://dblp.uni-trier.de/db/journals/ijisec
journals/ijisp,International Journal of Information Security and Privacy,C,https://dblp.uni-trier.de/db/journals/ijisp
journals/ijisscm,International Journal of Information Systems and Supply Chain Management,Not ranked,https://dblp.uni-trier.de/db/journals/ijisscm
journals/ijitdm,International Journal of Information Technology and Decision Making,C,https://dblp.uni-trier.de/db/journals/ijitdm
journals/ijitm,International Journal of Information Technology and Management,C,https://dblp.uni-trier.de/db/journals/ijitm
journals/ijitsa,International Journal of Information Technology and the Systems Approach,Not ranked,https://dblp.uni-trier.de/db/journals/ijitsa
journals/ijitwe,International Journal of Information Technology and Web Engineering,C,https://dblp.uni-trier.de/db/journals/ijitwe
journals/ijidss,International Journal of Intelligent Defence Support Systems,Not ranked,https://dblp.uni-trier.de/db/journals/ijidss
journals/ijiids,International Journal of Intelligent Information and Database Systems,C,https://dblp.uni-trier.de/db/journals/ijiids
journals/ijiit,International Journal of Intelligent Information Technologies,C,https://dblp.uni-trier.de/db/journals/ijiit
journals/ijis,International Journal of Intelligent Systems,B,https://dblp.uni-trier.de/db/journals/ijis
journals/ijista,International Journal of Intelligent Systems Technologies and Applications,B,https://dblp.uni-trier.de/db/journals/ijista
journals/ijiem,International Journal of Internet and Enterprise Management,C,https://dblp.uni-trier.de/db/journals/ijiem
journals/ijipt,International Journal of Internet Protocol Technology,C,https://dblp.uni-trier.de/db/journals/ijipt
journals/jitsr,International Journal of IT Standards and Standardization Research,C,https://dblp.uni-trier.de/db/journals/jitsr
journals/ijkl,International Journal of Knowledge and Learning,not primarily CS,https://dblp.uni-trier.de/db/journals/ijkl
journals/ijkm,International Journal of Knowledge Management,C,https://dblp.uni-trier.de/db/journals/ijkm
journals/ijlit,International Journal of Law and Information Technology,not primarily CS,https://dblp.uni-trier.de/db/journals/ijlit
journals/ijmei,International Journal of Medical Engineering and Informatics,Not ranked,https://dblp.uni-trier.de/db/journals/ijmei
journals/ijmi,International Journal of Medical Informatics,A,https://dblp.uni-trier.de/db/journals/ijmi
journals/ijmso,International Journal of Metadata Semantics and Ontologies,C,https://dblp.uni-trier.de/db/journals/ijmso
journals/ijmc,International Journal of Mobile Communications,C,https://dblp.uni-trier.de/db/journals/ijmc
journals/ijmic,"International Journal of Modelling, Identification and Control",C,https://dblp.uni-trier.de/db/journals/ijmic
journals/ijnm,International Journal of Network Management,C,https://dblp.uni-trier.de/db/journals/ijnm
journals/ijns,International Journal of Neural Systems,B,https://dblp.uni-trier.de/db/journals/ijns
journals/ijpp,International Journal of Parallel Programming,B,https://dblp.uni-trier.de/db/journals/ijpp
journals/paapp,"International Journal of Parallel, Emergent and Distributed Systems",B,https://dblp.uni-trier.de/db/journals/paapp
journals/ijprai,International Journal of Pattern Recognition and Artificial Intelligence,B,https://dblp.uni-trier.de/db/journals/ijprai
journals/ijpcc,International Journal of Pervasive Computing and Communications,C,https://dblp.uni-trier.de/db/journals/ijpcc
journals/ijrr,International Journal of Robotics Research,A*,https://dblp.uni-trier.de/db/journals/ijrr
journals/ijscn,International Journal of Satellite Communications and Networking,C,https://dblp.uni-trier.de/db/journals/ijscn
journals/ijsn,International Journal of Security and Networks,C,https://dblp.uni-trier.de/db/journals/ijsn
journals/ijsc,International Journal of Semantic Computing,B,https://dblp.uni-trier.de/db/journals/ijsc
journals/ijspm,International Journal of Simulation and Process Modelling,C,https://dblp.uni-trier.de/db/journals/ijspm
journals/ijshc,International Journal of Social Humanistic Computing,Not ranked,https://dblp.uni-trier.de/db/journals/ijshc
journals/ijseke,International Journal of Software Engineering and Knowledge Engineering,B,https://dblp.uni-trier.de/db/journals/ijseke
journals/ijsysc,International Journal of Systems Science,C,https://dblp.uni-trier.de/db/journals/ijsysc
journals/ijthi,International Journal of Technology and Human Interaction,C,https://dblp.uni-trier.de/db/journals/ijthi
journals/ijufks,"International Journal of Uncertainty, Fuzziness and Knowledge Based Systems",C,https://dblp.uni-trier.de/db/journals/ijufks
journals/ijwmip,"International Journal of Wavelets, Multiresolution and Information Processing",C,https://dblp.uni-trier.de/db/journals/ijwmip
journals/ijwgs,International Journal of Web and Grid Services,C,https://dblp.uni-trier.de/db/journals/ijwgs
journals/ijwbc,International Journal of Web Based Communities,C,https://dblp.uni-trier.de/db/journals/ijwbc
journals/ijwet,International Journal of Web Engineering and Technology,C,https://dblp.uni-trier.de/db/journals/ijwet
journals/ijwis,International Journal of Web Information Systems,C,https://dblp.uni-trier.de/db/journals/ijwis
journals/jwsr,International Journal of Web Services Research,C,https://dblp.uni-trier.de/db/journals/jwsr
journals/ijwmc,International Journal of Wireless and Mobile Computing,C,https://dblp.uni-trier.de/db/journals/ijwmc
journals/ijait,International Journal on Artificial Intelligence Tools,C,https://dblp.uni-trier.de/db/journals/ijait
journals/jodl,International Journal on Digital Libraries,B,https://dblp.uni-trier.de/db/journals/jodl
journals/ijswis,International Journal on Semantic Web and Information Systems,B,https://dblp.uni-trier.de/db/journals/ijswis
journals/sttt,International Journal on Software Tools for Technology Transfer,B,https://dblp.uni-trier.de/db/journals/sttt
journals/itor,International Transactions in Operational Research,C,https://dblp.uni-trier.de/db/journals/itor
journals/intr,Internet Research,Not primarily CS,https://dblp.uni-trier.de/db/journals/intr
journals/jaciii,Journal of Advanced Computational Intelligence and Intelligent Informatics,C,https://dblp.uni-trier.de/db/journals/jaciii
journals/jancl,Journal of Applied Non Classical Logics,B,https://dblp.uni-trier.de/db/journals/jancl
journals/jair,Journal of Artificial Intelligence Research,A,https://dblp.uni-trier.de/db/journals/jair
journals/jalc,"Journal of Automata, Languages and Combinatorics",C,https://dblp.uni-trier.de/db/journals/jalc
journals/jar,Journal of Automated Reasoning,A,https://dblp.uni-trier.de/db/journals/jar
journals/jcit-igi,Journal of Cases on Information Technology,C,https://dblp.uni-trier.de/db/journals/jcit-igi
journals/jca,Journal of Cellular Automata,C,https://dblp.uni-trier.de/db/journals/jca
journals/combinatorics,Journal of Combinatorics,C,https://dblp.uni-trier.de/db/journals/combinatorics
journals/jcss,Journal of Computer and System Sciences,A*,https://dblp.uni-trier.de/db/journals/jcss
journals/jcal,Journal of Computer Assisted Learning,not primarily CS,https://dblp.uni-trier.de/db/journals/jcal
journals/jcis,Journal of Computer Information Systems,B,https://dblp.uni-trier.de/db/journals/jcis
journals/jcst,Journal of Computer Science and Technology,B,https://dblp.uni-trier.de/db/journals/jcst
journals/jcs,Journal of Computer Security,B,https://dblp.uni-trier.de/db/journals/jcs
journals/jcp,Journal of Computers,C,https://dblp.uni-trier.de/db/journals/jcp
journals/cit,Journal of Computing and Information Technology,C,https://dblp.uni-trier.de/db/journals/cit
journals/joc,Journal of Cryptology,A*,https://dblp.uni-trier.de/db/journals/joc
journals/jdm,Journal of Database Management,B,https://dblp.uni-trier.de/db/journals/jdm
journals/jds,Journal of Decision Systems,C,https://dblp.uni-trier.de/db/journals/jds
journals/jdim,Journal of Digital Information Management,C,https://dblp.uni-trier.de/db/journals/jdim
journals/jd,Journal of Documentation,Not primarily CS,https://dblp.uni-trier.de/db/journals/jd
journals/jecr,Journal of Electronic Commerce Research,C,https://dblp.uni-trier.de/db/journals/jecr
journals/jei,Journal of Electronic Imaging,C,https://dblp.uni-trier.de/db/journals/jei
journals/jea,Journal of Experimental Algorithmics,A,https://dblp.uni-trier.de/db/journals/jea
journals/jetai,Journal of Experimental and Theoretical Artificial Intelligence,C,https://dblp.uni-trier.de/db/journals/jetai
journals/jfr,Journal of Field Robotics,A,https://dblp.uni-trier.de/db/journals/jfr
journals/jflp,Journal of Functional and Logic Programming,B,https://dblp.uni-trier.de/db/journals/jflp
journals/jfp,Journal of Functional Programming,A,https://dblp.uni-trier.de/db/journals/jfp
journals/jgt,Journal of Graph Theory,A,https://dblp.uni-trier.de/db/journals/jgt
journals/grid,Journal of Grid Computing,B,https://dblp.uni-trier.de/db/journals/grid
journals/heuristics,Journal of Heuristics,B,https://dblp.uni-trier.de/db/journals/heuristics
journals/jikm,Journal of Information and Knowledge Management,C,https://dblp.uni-trier.de/db/journals/jikm
journals/jip,Journal of Information Processing,C,https://dblp.uni-trier.de/db/journals/jip
journals/jis,Journal of Information Science,Not primarily CS,https://dblp.uni-trier.de/db/journals/jis
journals/jise,Journal of Information Science and Engineering,C,https://dblp.uni-trier.de/db/journals/jise
journals/jitech,Journal of Information Technology,A*,https://dblp.uni-trier.de/db/journals/jitech
journals/joi,Journal of Informetrics,A,https://dblp.uni-trier.de/db/journals/joi
journals/jifs,Journal of Intelligent and Fuzzy Systems,C,https://dblp.uni-trier.de/db/journals/jifs
journals/jirs,Journal of Intelligent and Robotic Systems: theory and applications,C,https://dblp.uni-trier.de/db/journals/jirs
journals/jiis,Journal of Intelligent Information Systems,C,https://dblp.uni-trier.de/db/journals/jiis
journals/jois,Journal of Intelligent Systems,B,https://dblp.uni-trier.de/db/journals/jois
journals/join,Journal of Interconnection Networks,B,https://dblp.uni-trier.de/db/journals/join
journals/jkm,Journal of Knowledge Management,not primarily CS,https://dblp.uni-trier.de/db/journals/jkm
journals/jlbs,Journal of Location Based Services,C,https://dblp.uni-trier.de/db/journals/jlbs
journals/logcom,Journal of Logic and Computation,B,https://dblp.uni-trier.de/db/journals/logcom
journals/jlp,Journal of Logical and Algebraic Methods in Programming (pre 2014 wasThe Journal of Logic and Algebraic Programming),B,https://dblp.uni-trier.de/db/journals/jlp
journals/jmlr,Journal of Machine Learning Research,A*,https://dblp.uni-trier.de/db/journals/jmlr
journals/jmc,Journal of Mathematical Cryptology,C,https://dblp.uni-trier.de/db/journals/jmc
journals/jmiv,Journal of Mathematical Imaging and Vision,B,https://dblp.uni-trier.de/db/journals/jmiv
journals/jms,Journal of Medical Systems,C,https://dblp.uni-trier.de/db/journals/jms
journals/jmm,Journal of Mobile Multimedia,C,https://dblp.uni-trier.de/db/journals/jmm
journals/jmm2,Journal of Multimedia,C,https://dblp.uni-trier.de/db/journals/jmm2
journals/mvl,Journal of Multiple-Valued Logic and Soft Computing,C,https://dblp.uni-trier.de/db/journals/mvl
journals/jnca,Journal of Network and Computer Applications,A,https://dblp.uni-trier.de/db/journals/jnca
journals/jnsm,Journal of Network and Systems Management,B,https://dblp.uni-trier.de/db/journals/jnsm
journals/jot,Journal of Object Technology,B,https://dblp.uni-trier.de/db/journals/jot
journals/joeuc,Journal of Organizational and End User Computing: the international journal of information user management,B,https://dblp.uni-trier.de/db/journals/joeuc
journals/jocec,Journal of Organizational Computing and Electronic Commerce,B,https://dblp.uni-trier.de/db/journals/jocec
journals/jpdc,Journal of Parallel and Distributed Computing,A,https://dblp.uni-trier.de/db/journals/jpdc
journals/jpl,Journal of Programming Languages,C,https://dblp.uni-trier.de/db/journals/jpl
journals/jrm,Journal of Robotics and Mechatronics,C,https://dblp.uni-trier.de/db/journals/jrm
journals/jsat,"Journal of Satisfiability, Boolean Modeling and Computation",C,https://dblp.uni-trier.de/db/journals/jsat
journals/jscic,Journal of Scientific Computing,B,https://dblp.uni-trier.de/db/journals/jscic
journals/jos,Journal of Simulation,C,https://dblp.uni-trier.de/db/journals/jos
journals/jsw,Journal of Software,B,https://dblp.uni-trier.de/db/journals/jsw
journals/jsea,Journal of Software Engineering and Applications,Not ranked,https://dblp.uni-trier.de/db/journals/jsea
journals/smr,Journal of Software: Evolution and Process (was Journal of Software Maintenance and Evolution: research and practice),B,https://dblp.uni-trier.de/db/journals/smr
journals/tjs,Journal of Supercomputing,B,https://dblp.uni-trier.de/db/journals/tjs
journals/jsc,Journal of Symbolic Computation,not primarily CS,https://dblp.uni-trier.de/db/journals/jsc
journals/jsit,Journal of Systems and Information Technology,C,https://dblp.uni-trier.de/db/journals/jsit
journals/jss,Journal of Systems and Software,A,https://dblp.uni-trier.de/db/journals/jss
journals/jsa,Journal of Systems Architecture,B,https://dblp.uni-trier.de/db/journals/jsa
journals/jacm,Journal of the ACM,A*,https://dblp.uni-trier.de/db/journals/jacm
journals/jamia,Journal of the American Medical Informatics Association,A,https://dblp.uni-trier.de/db/journals/jamia
journals/jasis,Journal of the Association for Information Science and Technology (was Journal of the American Society for Information Science and Technology),A*,https://dblp.uni-trier.de/db/journals/jasis
journals/jais,Journal of the Association of Information Systems,not primarily CS,https://dblp.uni-trier.de/db/journals/jais
journals/jbcs,Journal of the Brazilian Computer Society,C,https://dblp.uni-trier.de/db/journals/jbcs
journals/jors,Journal of the Operational Research Society,B,https://dblp.uni-trier.de/db/journals/jors
journals/jucs,Journal of Universal Computer Science,C,https://dblp.uni-trier.de/db/journals/jucs
journals/jvrb,Journal of Virtual Reality and Broadcasting,C,https://dblp.uni-trier.de/db/journals/jvrb
journals/jvis,Journal of Visualization,B,https://dblp.uni-trier.de/db/journals/jvis
journals/ws,Journal of Web Semantics,C,https://dblp.uni-trier.de/db/journals/ws
journals/kais,Knowledge and Information Systems,B,https://dblp.uni-trier.de/db/journals/kais
journals/ker,Knowledge Engineering Review,B,https://dblp.uni-trier.de/db/journals/ker
journals/kbs,Knowledge-Based Systems,B,https://dblp.uni-trier.de/db/journals/kbs
journals/lre,Language Resources and Evaluation,B,https://dblp.uni-trier.de/db/journals/lre
journals/lmcs,Logical Methods in Computer Science,A,https://dblp.uni-trier.de/db/journals/lmcs
journals/ml,Machine Learning,A,https://dblp.uni-trier.de/db/journals/ml
journals/mt,Machine Translation,B,https://dblp.uni-trier.de/db/journals/mt
journals/mva,Machine Vision and Applications: an international journal,B,https://dblp.uni-trier.de/db/journals/mva
journals/mcm,Mathematical and Computer Modelling,B,https://dblp.uni-trier.de/db/journals/mcm
journals/mmor,Mathematical Methods of Operations Research,B,https://dblp.uni-trier.de/db/journals/mmor
journals/mscs,Mathematical Structures in Computer Science,C,https://dblp.uni-trier.de/db/journals/mscs
journals/mcs,Mathematics and Computers in Simulation,B,https://dblp.uni-trier.de/db/journals/mcs
journals/mics,Mathematics in Computer Science,C,https://dblp.uni-trier.de/db/journals/mics
journals/mor,Mathematics of Operations Research,A,https://dblp.uni-trier.de/db/journals/mor
journals/mima,"Minds and Machines: journal for artificial intelligence, philosophy and cognitive sciences",B,https://dblp.uni-trier.de/db/journals/mima
journals/misq,MIS Quarterly,A*,https://dblp.uni-trier.de/db/journals/misq
journals/misqe,MIS Quarterly Executive: a research journal dedicated to improving practice,Not primarily CS,https://dblp.uni-trier.de/db/journals/misqe
journals/mis,Mobile Information Systems,C,https://dblp.uni-trier.de/db/journals/mis
journals/mags,Multiagent and Grid Systems,B,https://dblp.uni-trier.de/db/journals/mags
journals/mms,Multimedia Systems,B,https://dblp.uni-trier.de/db/journals/mms
journals/mta,Multimedia Tools and Applications,B,https://dblp.uni-trier.de/db/journals/mta
journals/nle,Natural Language Engineering,A,https://dblp.uni-trier.de/db/journals/nle
journals/networks,Networks,B,https://dblp.uni-trier.de/db/journals/networks
journals/neco,Neural Computation,B,https://dblp.uni-trier.de/db/journals/neco
journals/nca,Neural Computing and Applications,B,https://dblp.uni-trier.de/db/journals/nca
journals/nn,Neural Networks,A,https://dblp.uni-trier.de/db/journals/nn
journals/npl,Neural Processing Letters,B,https://dblp.uni-trier.de/db/journals/npl
journals/ijon,Neurocomputing,B,https://dblp.uni-trier.de/db/journals/ijon
journals/ngc,New Generation Computing: computing paradigms and computational intelligence,B,https://dblp.uni-trier.de/db/journals/ngc
journals/nrhm,New Review of Hypermedia and Multimedia,C,https://dblp.uni-trier.de/db/journals/nrhm
journals/ior,Operations Research,A*,https://dblp.uni-trier.de/db/journals/ior
journals/oms,Optimization Methods and Software,B,https://dblp.uni-trier.de/db/journals/oms
journals/ori,OR Insight,C,https://dblp.uni-trier.de/db/journals/ori
journals/pc,Parallel Computing,B,https://dblp.uni-trier.de/db/journals/pc
journals/ppl,Parallel Processing Letters,B,https://dblp.uni-trier.de/db/journals/ppl
journals/paa,Pattern Analysis and Applications,C,https://dblp.uni-trier.de/db/journals/paa
journals/pr,Pattern Recognition,A*,https://dblp.uni-trier.de/db/journals/pr
journals/prl,Pattern Recognition Letters,B,https://dblp.uni-trier.de/db/journals/prl
journals/pe,Performance Evaluation,B,https://dblp.uni-trier.de/db/journals/pe
journals/puc,Personal and Ubiquitous Computing,B,https://dblp.uni-trier.de/db/journals/puc
journals/percom,Pervasive and Mobile Computing,B,https://dblp.uni-trier.de/db/journals/percom
journals/presence,Presence,B,https://dblp.uni-trier.de/db/journals/presence
journals/pcs,Programming and Computer Software,C,https://dblp.uni-trier.de/db/journals/pcs
journals/qip,Quantum Information Processing,B,https://dblp.uni-trier.de/db/journals/qip
journals/ita,RAIRO - Theoretical Informatics and Applications,C,https://dblp.uni-trier.de/db/journals/ita
journals/rairo,RAIRO Operations Research,C,https://dblp.uni-trier.de/db/journals/rairo
journals/rsa,Random Structures and Algorithms,A,https://dblp.uni-trier.de/db/journals/rsa
journals/rti,Real Time Imaging,C,https://dblp.uni-trier.de/db/journals/rti
journals/rts,Real Time Systems: the international journal of time critical computing systems,B,https://dblp.uni-trier.de/db/journals/rts
journals/re,Requirements Engineering,B,https://dblp.uni-trier.de/db/journals/re
journals/robotica,Robotica,B,https://dblp.uni-trier.de/db/journals/robotica
journals/ras,Robotics and Autonomous Systems,B,https://dblp.uni-trier.de/db/journals/ras
journals/sjis,Scandinavian Journal of Information Systems,Not primarily CS,https://dblp.uni-trier.de/db/journals/sjis
journals/scp,Science of Computer Programming,A,https://dblp.uni-trier.de/db/journals/scp
journals/scientometrics,"Scientometrics: an international journal for all quantitative aspects of the science of science, communication in science and science policy",Not primarily CS,https://dblp.uni-trier.de/db/journals/scientometrics
journals/scn,Security and Communication Networks,Not ranked,https://dblp.uni-trier.de/db/journals/scn
journals/soca,Service Oriented Computing and Applications,C,https://dblp.uni-trier.de/db/journals/soca
journals/siamcomp,SIAM Journal on Computing,A*,https://dblp.uni-trier.de/db/journals/siamcomp
journals/siamdm,SIAM Journal on Discrete Mathematics,A,https://dblp.uni-trier.de/db/journals/siamdm
journals/siamsc,SIAM Journal on Scientific Computing,A,https://dblp.uni-trier.de/db/journals/siamsc
journals/simpra,Simulation Modelling Practice and Theory,C,https://dblp.uni-trier.de/db/journals/simpra
journals/simulation,Simulation: transactions of the Society for Modeling and Simulation International,B,https://dblp.uni-trier.de/db/journals/simulation
journals/soco,Soft Computing,C,https://dblp.uni-trier.de/db/journals/soco
journals/sosym,Software and Systems Modeling,B,https://dblp.uni-trier.de/db/journals/sosym
journals/sopr,Software Process Improvement and Practice,C,https://dblp.uni-trier.de/db/journals/sopr
journals/sqj,Software Quality Journal,C,https://dblp.uni-trier.de/db/journals/sqj
journals/stvr,"Software Testing, Verification and Reliability",B,https://dblp.uni-trier.de/db/journals/stvr
journals/spe,Software: Practice and Experience,B,https://dblp.uni-trier.de/db/journals/spe
journals/saj,South African Computer Journal,C,https://dblp.uni-trier.de/db/journals/saj
journals/speech,Speech Communication,B,https://dblp.uni-trier.de/db/journals/speech
journals/sac,Statistics and Computing,A,https://dblp.uni-trier.de/db/journals/sac
journals/se,Systems Engineering,C,https://dblp.uni-trier.de/db/journals/se
journals/jeric,The ACM Transactions on Computing Education (was Journal on Educational  Resources in Computing),C,https://dblp.uni-trier.de/db/journals/jeric
journals/cj,The Computer Journal,B,https://dblp.uni-trier.de/db/journals/cj
journals/tis,The Information Society,Not primarily CS,https://dblp.uni-trier.de/db/journals/tis
journals/iajit,The International Arab Journal of Information Technology,C,https://dblp.uni-trier.de/db/journals/iajit
journals/jisys,The Journal of Information Systems,B,https://dblp.uni-trier.de/db/journals/jisys
journals/vr,The Visual Computer,B,https://dblp.uni-trier.de/db/journals/vr
journals/vldb,The VLDB Journal,A*,https://dblp.uni-trier.de/db/journals/vldb
journals/tplp,Theory and Practice of Logic Programming,A,https://dblp.uni-trier.de/db/journals/tplp
journals/toc,Theory of Computing,A,https://dblp.uni-trier.de/db/journals/toc
journals/mst,Theory of Computing Systems,C,https://dblp.uni-trier.de/db/journals/mst
journals/tgis,Transactions in GIS,B,https://dblp.uni-trier.de/db/journals/tgis
journals/ett,Transactions on Emerging Telecommunications Technologies (was European Transactions on Telecommunications),B,https://dblp.uni-trier.de/db/journals/ett
journals/uais,Universal Access in the Information Society: international journal,C,https://dblp.uni-trier.de/db/journals/uais
journals/umuai,User Modeling and User Adapted Interaction,A,https://dblp.uni-trier.de/db/journals/umuai
journals/wias,Web Intelligence and Agent Systems: an international journal,C,https://dblp.uni-trier.de/db/journals/wias
journals/webology,Webology,C,https://dblp.uni-trier.de/db/journals/webology
journals/wicomm,Wireless Communications and Mobile Computing,B,https://dblp.uni-trier.de/db/journals/wicomm
journals/winet,"Wireless Networks: the journal of mobile communication, computation and information",B,https://dblp.uni-trier.de/db/journals/winet
journals/wpc,Wireless Personal Communications: an international journal,C,https://dblp.uni-trier.de/db/journals/wpc
journals/wi,Wirtschaftsinformatik,C,https://dblp.uni-trier.de/db/journals/wi
journals/www,World Wide Web,A,https://dblp.uni-trier.de/db/journals/www
